100000 3
0.117222 0.643946 0.765368 
0.008080 0.900572 0.744982 
0.020906 0.573471 0.787044 
0.002122 0.727812 0.787575 
0.146263 0.818525 0.555091 
0.326426 0.591669 0.491979 
0.105209 0.788279 0.591317 
0.160509 0.789811 0.644856 
0.031617 0.590870 0.889410 
0.292118 0.581962 0.673840 
0.072023 0.937509 0.538791 
0.287539 0.673656 0.591145 
0.077283 0.640663 0.790167 
0.028792 0.717632 0.838130 
0.078052 0.574272 0.851549 
0.200750 0.605740 0.893067 
0.345254 0.478273 0.589296 
0.166793 0.676999 0.591615 
0.501450 0.517523 0.519998 
0.155209 0.772384 0.577691 
0.223053 0.556829 0.785380 
0.087544 0.489078 0.854221 
0.089418 0.766046 0.877176 
0.068446 0.985850 0.607985 
0.230148 0.761893 0.630232 
0.221943 0.530458 0.733641 
0.185464 0.585973 0.639408 
0.084074 0.744268 0.858580 
0.396361 0.546323 0.567240 
0.113420 0.586533 0.811339 
0.155450 0.524856 0.712668 
0.067030 0.779566 0.816496 
0.054537 0.518254 0.811148 
0.294443 0.497184 0.525886 
0.178560 0.691315 0.687883 
0.075815 0.653129 0.688758 
0.232461 0.653580 0.693547 
0.184525 0.551227 0.661895 
0.016786 0.894694 0.460092 
0.161377 0.527429 0.716208 
0.015592 0.772484 0.778581 
0.076209 0.542996 0.797942 
0.344442 0.650787 0.636804 
0.054203 0.622165 0.994426 
0.355023 0.559879 0.518090 
0.116852 0.700665 0.708094 
0.368805 0.592698 0.580419 
0.272394 0.578807 0.667196 
0.174507 0.476771 0.764460 
0.304422 0.473345 0.591447 
0.328697 0.740567 0.589470 
0.018001 0.896175 0.573796 
0.120383 0.497126 0.857141 
0.011360 0.942568 0.523675 
0.232211 0.566221 0.722945 
0.263301 0.621208 0.611243 
0.114805 0.592128 0.726648 
0.080933 0.796217 0.659980 
0.305971 0.549044 0.650999 
0.242688 0.567608 0.679175 
0.175586 0.632255 0.645869 
0.032461 0.631693 0.919273 
0.114235 0.609190 0.767448 
0.158002 0.480331 0.691833 
0.296075 0.595710 0.590081 
0.148110 0.493331 0.789383 
0.088284 0.502629 0.886933 
0.482912 0.520702 0.532724 
0.068614 0.897445 0.841543 
0.385602 0.580644 0.655864 
0.217455 0.658927 0.645609 
0.284641 0.624372 0.498438 
0.054046 0.870954 0.698092 
0.259721 0.731325 0.571351 
0.157742 0.711303 0.645475 
0.323024 0.483546 0.513392 
0.151084 0.711251 0.636557 
0.227391 0.709559 0.566232 
0.035218 0.656938 0.769077 
0.073535 0.942158 0.534766 
0.168116 0.554460 0.815585 
0.112119 0.797092 0.576535 
0.268972 0.594072 0.582564 
0.032631 0.765040 0.646996 
0.018798 0.767733 0.752445 
0.105281 0.789808 0.580639 
0.212438 0.553119 0.603117 
0.282382 0.668350 0.500212 
0.028803 0.931522 0.606726 
0.134434 0.733880 0.747628 
0.364660 0.592935 0.695505 
0.095694 0.657820 0.702770 
0.175532 0.601608 0.682956 
0.122861 0.505051 0.832408 
0.186213 0.803317 0.580320 
0.147361 0.468194 0.783595 
0.035684 0.848101 0.725208 
0.184998 0.581456 0.707704 
0.122800 0.534960 0.816245 
0.246614 0.588658 0.422013 
0.168244 0.566010 0.670178 
0.078971 0.562381 0.967696 
0.049437 0.746324 0.559454 
0.157165 0.777435 0.597815 
0.213103 0.525091 0.700558 
0.143128 0.626706 0.706327 
0.224115 0.523245 0.797977 
0.127271 0.493044 0.742445 
0.093431 0.516926 0.807171 
0.209557 0.569984 0.727533 
0.210885 0.743326 0.628323 
0.213919 0.558347 0.637444 
0.465524 0.567150 0.523648 
0.368302 0.576517 0.583572 
0.117214 0.624280 0.718785 
0.047639 0.678643 0.716712 
0.304017 0.599200 0.721321 
0.335929 0.589363 0.527500 
0.011579 0.662885 0.781585 
0.212775 0.644705 0.671850 
0.130426 0.729515 0.731971 
0.056194 0.801177 0.637512 
0.087293 0.631708 0.649619 
0.285124 0.824360 0.558654 
0.012371 0.626376 0.828573 
0.443162 0.515778 0.483370 
0.135734 0.745780 0.482601 
0.407784 0.648523 0.660324 
0.114730 0.601707 0.771245 
0.084851 0.866634 0.651610 
0.247974 0.602767 0.545939 
0.006355 0.622416 0.828718 
0.420097 0.512463 0.518761 
0.375474 0.523211 0.541377 
0.393655 0.591411 0.550599 
0.271279 0.595435 0.517484 
0.015249 0.490364 0.947558 
0.187683 0.791237 0.529635 
0.413333 0.638810 0.529054 
0.303077 0.518848 0.708436 
0.166651 0.687272 0.725550 
0.031819 0.538163 0.830124 
0.420292 0.532442 0.546774 
0.359523 0.546837 0.570197 
0.118663 0.765100 0.603240 
0.353029 0.613967 0.636423 
0.098851 0.737528 0.560450 
0.117381 0.746904 0.627540 
0.086313 0.706587 0.869031 
0.168769 0.690818 0.614626 
0.027422 0.774523 0.804094 
0.104261 0.533902 0.759848 
0.080558 0.687592 0.663284 
0.227981 0.620932 0.578636 
0.119139 0.605187 0.786438 
0.373693 0.575024 0.713298 
0.009404 0.808820 0.684440 
0.022176 0.746345 0.779532 
0.170604 0.613299 0.788160 
0.056949 0.814817 0.615426 
0.078894 0.637915 0.786071 
0.216818 0.667487 0.678919 
0.284992 0.729742 0.509902 
0.002964 0.607482 0.773489 
0.030886 0.579231 0.902168 
0.149837 0.589494 0.753640 
0.036372 0.783493 0.593824 
0.189413 0.611606 0.663044 
0.063454 0.969415 0.711737 
0.240121 0.673048 0.479227 
0.520238 0.605315 0.606179 
0.190195 0.579675 0.676969 
0.122221 0.620156 0.771613 
0.370497 0.577035 0.702410 
0.268266 0.753417 0.558993 
0.066418 0.756158 0.564299 
0.281457 0.650916 0.625307 
0.159643 0.694715 0.687666 
0.261410 0.624939 0.758700 
0.112185 0.706939 0.657138 
0.173978 0.526685 0.752226 
0.112727 0.589608 0.760078 
0.041265 0.626818 0.999860 
0.157423 0.811678 0.561772 
0.219548 0.717319 0.580840 
0.160427 0.822516 0.525995 
0.133646 0.889286 0.597028 
0.066215 0.626102 0.680354 
0.213095 0.776037 0.526009 
0.143396 0.805765 0.488356 
0.253105 0.558761 0.677241 
0.145499 0.812628 0.556529 
0.002997 0.580602 0.947776 
0.410731 0.545927 0.554372 
0.175201 0.814330 0.576999 
0.191783 0.591103 0.793065 
0.315694 0.591558 0.798161 
0.253870 0.606665 0.687165 
0.188115 0.886059 0.572517 
0.157514 0.818502 0.524844 
0.022662 0.748648 0.698653 
0.056848 0.649747 0.815116 
0.102988 0.872762 0.557960 
0.149738 0.555651 0.810554 
0.198461 0.712809 0.554405 
0.212039 0.670187 0.542381 
0.089656 0.498381 0.857353 
0.065295 0.694734 0.878923 
0.439173 0.558622 0.573182 
0.308801 0.735663 0.633333 
0.109674 0.497292 0.757060 
0.378825 0.570166 0.687988 
0.121971 0.595824 0.908493 
0.070868 0.870581 0.474854 
0.063795 0.943286 0.605894 
0.147929 0.703049 0.625174 
0.309300 0.482607 0.575127 
0.310390 0.585293 0.592921 
0.376491 0.580048 0.551250 
0.439184 0.452837 0.460839 
0.064169 0.635322 0.778628 
0.052699 0.858639 0.604863 
0.107365 0.573684 0.946829 
0.233265 0.733705 0.615774 
0.158896 0.826864 0.533483 
0.401333 0.607499 0.553561 
0.268223 0.562874 0.697168 
0.311462 0.558450 0.642608 
0.324116 0.679690 0.547925 
0.328365 0.697828 0.531425 
0.135469 0.718719 0.620488 
0.036901 0.964172 0.689551 
0.150569 0.620068 0.734535 
0.113283 0.735342 0.826344 
0.118014 0.721748 0.689260 
0.350527 0.571688 0.663208 
0.205433 0.817409 0.598167 
0.067548 0.989309 0.553561 
0.073498 0.476038 0.842204 
0.078218 0.691776 0.745046 
0.427164 0.529904 0.517309 
0.276800 0.553027 0.628217 
0.213914 0.652045 0.559745 
0.025244 0.997318 0.626400 
0.220427 0.794503 0.507638 
0.317286 0.575033 0.660054 
0.012891 0.576981 0.944687 
0.042452 0.966109 0.528292 
0.106681 0.729314 0.695469 
0.241797 0.538501 0.789101 
0.364343 0.540210 0.602244 
0.263415 0.726705 0.533836 
0.368823 0.571489 0.536558 
0.362388 0.618918 0.604076 
0.029607 0.896514 0.495511 
0.034063 0.820554 0.435076 
0.017798 0.606236 0.718411 
0.094898 0.537873 0.807686 
0.005809 0.584869 0.929190 
0.086104 0.861443 0.554297 
0.238919 0.652694 0.564323 
0.188480 0.693537 0.778744 
0.002811 0.596797 0.936995 
0.053716 0.727959 0.913227 
0.519847 0.557331 0.575174 
0.086925 0.744085 0.560730 
0.305926 0.662288 0.488751 
0.115915 0.657575 0.619706 
0.064052 0.901034 0.512505 
0.028709 0.784646 0.614050 
0.033798 0.987161 0.519924 
0.080294 0.677900 0.773865 
0.350127 0.589220 0.583290 
0.015495 0.642718 0.893961 
0.133311 0.656042 0.644575 
0.048214 0.913865 0.607988 
0.074435 0.568945 0.809213 
0.181357 0.500057 0.714333 
0.067009 0.715118 0.701738 
0.146713 0.668142 0.580649 
0.052507 0.914757 0.585803 
0.076410 0.677865 0.906707 
0.140210 0.693953 0.536762 
0.020621 0.754836 0.758923 
0.090106 0.652076 0.864712 
0.316124 0.642573 0.496306 
0.314958 0.556552 0.676482 
0.193589 0.507376 0.735083 
0.065284 0.773531 0.596194 
0.406769 0.555010 0.542865 
0.321450 0.585284 0.565741 
0.109940 0.882841 0.612985 
0.048404 0.950617 0.548291 
0.370525 0.537634 0.655463 
0.354579 0.564396 0.490269 
0.175980 0.539654 0.810697 
0.150924 0.492719 0.788247 
0.053754 0.935613 0.552821 
0.343703 0.478948 0.566445 
0.194506 0.759349 0.553324 
0.074584 0.645624 0.751117 
0.317741 0.491661 0.650567 
0.270411 0.525286 0.719866 
0.105293 0.746127 0.682084 
0.027225 0.653435 0.721602 
0.072157 0.805690 0.764643 
0.261642 0.425572 0.581390 
0.012367 0.985309 0.511304 
0.221795 0.737014 0.624183 
0.141992 0.765370 0.623803 
0.004104 0.562047 0.896846 
0.185048 0.738169 0.711646 
0.034147 0.715029 0.730182 
0.086236 0.569145 0.885721 
0.474981 0.526416 0.570273 
0.248037 0.752952 0.588482 
0.273889 0.572236 0.657938 
0.330934 0.582089 0.457077 
0.031738 0.513805 0.977005 
0.346183 0.554195 0.582328 
0.126392 0.640436 0.679589 
0.359417 0.564358 0.735084 
0.142349 0.498534 0.760357 
0.165002 0.617060 0.681861 
0.092289 0.832418 0.581816 
0.249443 0.657553 0.780102 
0.012150 0.767660 0.855088 
0.173182 0.622373 0.702069 
0.406416 0.521910 0.498945 
0.059258 0.787992 0.559884 
0.307615 0.658529 0.523741 
0.374617 0.568910 0.566035 
0.176336 0.501874 0.818598 
0.160020 0.649924 0.686329 
0.018360 0.868446 0.532601 
0.503452 0.528591 0.520019 
0.233759 0.623890 0.589398 
0.052107 0.764385 0.632019 
0.204851 0.606172 0.725950 
0.076460 0.842513 0.656642 
0.125983 0.583456 0.648057 
0.110938 0.631747 0.756645 
0.143189 0.823917 0.507660 
0.183020 0.596029 0.716048 
0.018612 0.542205 0.910077 
0.234371 0.567123 0.776482 
0.174943 0.734155 0.574784 
0.231827 0.557716 0.755463 
0.086821 0.644763 0.853554 
0.049726 0.593453 0.746217 
0.312095 0.642203 0.528683 
0.223186 0.479824 0.657910 
0.197848 0.526670 0.741550 
0.262276 0.665681 0.546324 
0.007751 0.738420 0.871662 
0.065848 0.607430 0.792661 
0.267533 0.543325 0.613043 
0.191065 0.644951 0.655820 
0.277141 0.679103 0.603771 
0.006355 0.691503 0.814445 
0.277126 0.690271 0.486961 
0.080626 0.764088 0.608411 
0.257350 0.702887 0.607983 
0.037945 0.737224 0.739126 
0.103142 0.760816 0.599922 
0.048027 0.964582 0.557784 
0.244225 0.782894 0.567096 
0.081565 0.491484 0.842281 
0.310431 0.537813 0.609309 
0.089009 0.696802 0.779086 
0.066665 0.705094 0.831637 
0.187325 0.758719 0.574514 
0.057017 0.475868 0.792196 
0.403510 0.528720 0.653588 
0.110701 0.490888 0.793933 
0.177434 0.686353 0.648771 
0.274660 0.757972 0.528693 
0.166876 0.774425 0.511655 
0.075160 0.795716 0.840505 
0.370851 0.716890 0.559356 
0.164471 0.737545 0.623326 
0.446935 0.651185 0.581255 
0.141047 0.663686 0.561615 
0.160250 0.655035 0.698137 
0.099882 0.610669 0.919080 
0.296108 0.610845 0.614365 
0.205892 0.776261 0.695033 
0.135663 0.796601 0.586389 
0.020081 0.513394 0.830901 
0.417465 0.509239 0.566389 
0.024767 0.870435 0.515321 
0.062365 0.872222 0.478956 
0.150646 0.586669 0.766432 
0.021342 0.928834 0.632945 
0.183782 0.564906 0.756385 
0.016618 0.516843 0.848221 
0.101442 0.693652 0.558067 
0.086778 0.781956 0.630282 
0.055917 0.666494 0.928176 
0.398601 0.630840 0.582917 
0.121805 0.838172 0.515059 
0.144035 0.597396 0.723478 
0.020779 0.546889 0.870510 
0.170688 0.841111 0.690881 
0.064420 0.513170 0.848481 
0.410191 0.530402 0.487957 
0.443236 0.543088 0.555532 
0.157167 0.754734 0.540796 
0.254920 0.645714 0.723898 
0.036641 0.712657 0.763094 
0.140688 0.581561 0.723601 
0.171445 0.626700 0.619136 
0.219374 0.646713 0.464916 
0.223087 0.634556 0.742577 
0.185101 0.455542 0.665675 
0.000709 0.573507 0.899793 
0.034570 0.799703 0.700851 
0.086169 0.873848 0.521067 
0.169233 0.549638 0.738256 
0.396070 0.605114 0.658539 
0.204141 0.705332 0.640397 
0.110546 0.456353 0.771133 
0.127934 0.921440 0.570593 
0.013077 0.960100 0.529734 
0.291997 0.690255 0.523024 
0.006838 0.809614 0.745263 
0.039473 0.623059 0.786240 
0.122930 0.501098 0.748912 
0.275429 0.490720 0.669470 
0.012970 0.768606 0.780951 
0.008163 0.525874 0.956731 
0.005007 0.635394 0.858378 
0.518199 0.593928 0.569313 
0.267199 0.600519 0.445998 
0.123203 0.724556 0.756166 
0.254517 0.590071 0.525623 
0.077074 0.766234 0.720238 
0.010299 0.540870 0.843503 
0.107310 0.552119 0.925854 
0.286763 0.673423 0.535173 
0.326861 0.688297 0.579905 
0.223312 0.763424 0.499004 
0.287048 0.607796 0.512011 
0.345600 0.638782 0.682907 
0.280646 0.511165 0.732662 
0.165155 0.840834 0.510985 
0.349567 0.592978 0.529993 
0.208507 0.717293 0.603296 
0.295729 0.538446 0.751318 
0.347086 0.574798 0.618063 
0.335168 0.557954 0.577336 
0.374595 0.576102 0.495878 
0.108685 0.843736 0.508821 
0.217506 0.914272 0.569208 
0.263789 0.548597 0.762091 
0.054991 0.732487 0.629003 
0.225033 0.790520 0.541963 
0.157371 0.502589 0.794541 
0.290206 0.512522 0.548297 
0.197285 0.682483 0.555158 
0.110317 0.597524 0.865112 
0.330306 0.663325 0.508107 
0.135923 0.769501 0.625892 
0.174017 0.580537 0.836775 
0.096750 0.694079 0.606609 
0.276485 0.618748 0.792507 
0.360881 0.665846 0.540612 
0.212681 0.801432 0.546830 
0.014806 0.566130 0.904549 
0.178149 0.889060 0.574840 
0.071482 0.581644 0.806053 
0.464029 0.550437 0.536442 
0.321484 0.595509 0.538823 
0.059132 0.901062 0.641104 
0.009518 0.724359 0.769108 
0.043844 0.923522 0.555415 
0.298026 0.544291 0.566128 
0.107419 0.583085 0.754260 
0.037398 0.788663 0.756935 
0.201027 0.582920 0.807170 
0.050255 0.607932 0.823180 
0.444608 0.518251 0.541731 
0.013922 0.832572 0.563261 
0.063848 0.715061 0.749129 
0.321773 0.563366 0.576976 
0.377260 0.652728 0.584029 
0.176103 0.591597 0.885567 
0.285007 0.580447 0.660161 
0.397488 0.512984 0.627189 
0.113774 0.466586 0.775424 
0.241626 0.605615 0.655293 
0.087950 0.704403 0.738591 
0.000345 0.809327 0.826736 
0.005430 0.853667 0.592579 
0.109462 0.695201 0.808621 
0.196948 0.756669 0.509627 
0.209501 0.660919 0.746642 
0.202202 0.822887 0.567747 
0.115807 0.756065 0.661372 
0.013032 0.904047 0.660646 
0.215914 0.690834 0.587180 
0.298905 0.609431 0.624383 
0.204120 0.570865 0.871881 
0.035052 0.827092 0.525161 
0.038675 0.915811 0.620136 
0.057620 0.711741 0.825881 
0.047284 0.552399 0.873703 
0.097240 0.705030 0.610142 
0.123093 0.763921 0.608064 
0.025287 0.561579 0.949896 
0.015550 0.745276 0.590982 
0.158831 0.590380 0.618736 
0.147464 0.741463 0.604698 
0.310308 0.461195 0.573415 
0.272540 0.675969 0.555483 
0.051678 0.811941 0.519433 
0.071547 0.593976 0.818872 
0.037841 0.917156 0.499211 
0.256927 0.634965 0.575359 
0.108915 0.734552 0.586840 
0.297555 0.537756 0.605783 
0.236215 0.556989 0.622070 
0.053066 0.855700 0.727171 
0.184368 0.539551 0.782496 
0.026883 0.853241 0.548858 
0.253197 0.613365 0.528313 
0.210487 0.622600 0.727485 
0.073756 0.835649 0.567943 
0.365048 0.540922 0.591054 
0.206123 0.698963 0.600649 
0.199933 0.537808 0.647690 
0.010679 0.784342 0.701497 
0.033631 0.801668 0.506784 
0.006708 0.887724 0.633315 
0.072833 0.699723 0.731468 
0.137870 0.559874 0.752986 
0.159346 0.850197 0.528685 
0.045475 0.770247 0.635454 
0.041034 0.667230 0.734124 
0.261305 0.608591 0.598660 
0.166566 0.711337 0.568676 
0.343321 0.620742 0.585908 
0.261765 0.699815 0.482232 
0.070662 0.622156 0.943090 
0.390394 0.636236 0.522837 
0.217930 0.685745 0.556642 
0.121913 0.829603 0.658370 
0.390162 0.518861 0.564705 
0.081033 0.537544 0.900897 
0.182261 0.643729 0.626312 
0.366192 0.619323 0.559532 
0.047930 0.972388 0.529369 
0.285429 0.761332 0.554696 
0.423496 0.575423 0.615027 
0.394783 0.589860 0.546253 
0.285700 0.782361 0.560837 
0.108409 0.781743 0.638442 
0.144162 0.837568 0.493220 
0.105363 0.850534 0.625566 
0.421366 0.529391 0.612553 
0.208732 0.676288 0.643524 
0.217740 0.804076 0.635450 
0.036520 0.675295 0.824712 
0.269535 0.540968 0.740588 
0.157701 0.855700 0.595748 
0.106868 0.627573 0.850712 
0.108905 0.828372 0.529209 
0.325853 0.573785 0.633967 
0.082282 0.676440 0.688871 
0.164898 0.735595 0.646683 
0.262705 0.579462 0.478086 
0.168532 0.772886 0.526726 
0.036787 0.818574 0.689596 
0.263053 0.504492 0.567256 
0.220435 0.491075 0.742485 
0.198022 0.635748 0.721939 
0.069962 0.829998 0.619868 
0.066961 0.632608 0.926180 
0.314248 0.761000 0.623389 
0.061801 0.651333 0.873465 
0.115311 0.844612 0.504027 
0.129164 0.859099 0.584539 
0.303874 0.563538 0.643970 
0.095092 0.849613 0.628689 
0.078870 0.670961 0.718947 
0.103415 0.602424 0.983490 
0.159783 0.565078 0.785990 
0.396209 0.499236 0.594742 
0.187350 0.749124 0.627633 
0.352113 0.556907 0.577334 
0.119677 0.631342 0.715145 
0.117194 0.804303 0.498716 
0.045801 0.520259 0.837403 
0.130379 0.608072 0.809114 
0.142629 0.742600 0.635691 
0.202840 0.706877 0.810629 
0.283444 0.721978 0.527431 
0.004622 0.869962 0.674213 
0.142660 0.564922 0.735431 
0.084576 0.595298 0.872963 
0.057857 0.823697 0.500721 
0.293666 0.485586 0.676558 
0.014902 0.931935 0.564313 
0.128107 0.738723 0.478584 
0.312752 0.584139 0.604289 
0.023564 0.642074 0.855473 
0.099853 0.696510 0.690465 
0.152822 0.772848 0.516090 
0.143196 0.728787 0.686329 
0.094606 0.549845 0.864046 
0.011341 0.679953 0.881224 
0.157011 0.690426 0.519080 
0.371906 0.615246 0.582607 
0.151863 0.658667 0.700217 
0.333533 0.663343 0.548146 
0.034230 0.565905 0.861945 
0.088850 0.488139 0.854379 
0.152613 0.649572 0.736894 
0.391652 0.521481 0.585674 
0.357116 0.617480 0.564126 
0.189854 0.754839 0.585563 
0.171791 0.807932 0.671263 
0.184013 0.697153 0.500376 
0.209317 0.576401 0.657271 
0.212694 0.480723 0.712824 
0.040908 0.734266 0.704535 
0.114531 0.901839 0.586157 
0.028664 0.824390 0.591614 
0.321876 0.543417 0.680094 
0.207841 0.831064 0.576882 
0.035366 0.756897 0.727917 
0.104304 0.772735 0.605510 
0.358242 0.630243 0.518336 
0.189759 0.679783 0.649255 
0.211794 0.579994 0.868491 
0.317388 0.623834 0.659189 
0.126463 0.805176 0.625980 
0.198091 0.634545 0.703856 
0.324087 0.598999 0.505663 
0.157900 0.501931 0.826476 
0.001737 0.949465 0.495677 
0.094441 0.733292 0.645160 
0.324425 0.528167 0.552301 
0.023410 0.781306 0.642884 
0.061144 0.986361 0.525754 
0.005873 0.590214 0.858046 
0.086995 0.697453 0.703731 
0.159760 0.543416 0.673379 
0.061967 0.856392 0.504813 
0.377539 0.551703 0.613476 
0.070709 0.657786 0.785265 
0.019169 0.628929 0.726657 
0.239104 0.760997 0.542882 
0.395360 0.592694 0.571566 
0.367693 0.583793 0.674691 
0.268364 0.500021 0.664235 
0.219516 0.831857 0.590085 
0.086120 0.674185 0.696850 
0.059649 0.628040 0.826965 
0.115040 0.845352 0.524465 
0.160917 0.601944 0.688196 
0.065562 0.669073 0.773406 
0.070002 0.876043 0.584065 
0.075589 0.578558 0.876704 
0.274201 0.508502 0.703796 
0.413099 0.579622 0.499355 
0.020287 0.733790 0.779954 
0.223725 0.546069 0.697656 
0.086807 0.597991 0.879881 
0.264299 0.540830 0.729839 
0.136438 0.657834 0.588895 
0.314647 0.633580 0.506988 
0.375086 0.576962 0.550699 
0.211794 0.573277 0.678481 
0.274303 0.524901 0.698704 
0.237519 0.605449 0.600223 
0.206732 0.636573 0.702006 
0.217070 0.512299 0.660087 
